simulation_id,event_type,view_id,V_bus_1,V_bus_2,f_gen_1,f_gen_2,PQ_gen,V1_pre,V1_min,V1_max,delta_V1,sag_duration_V1,recovery_time_V1,V2_pre,V2_min,V2_max,delta_V2,sag_duration_V2,recovery_time_V2,f1_pre,f1_min,f1_max,delta_f1,ROCOF_numerico_f1,t_nadir_f1,settling_time_f1,f2_pre,f2_min,f2_max,delta_f2,ROCOF_numerico_f2,t_nadir_f2,settling_time_f2,P_pre,P_min,P_max,delta_P,Q_pre,Q_min,Q_max,delta_Q
load_increase_B26_F165,load_increase,32,14,30,7,10,4,0.965188010297433,0.962157221099543,0.965187625896465,-0.00170109956694875,0,0.98300025753095,1.04990040987001,1.04793127477317,1.05057694715818,-0.000194731527713099,0,0.000111387859190515,59.9999944671441,59.7846505920695,59.9999939609786,-0.163764309296937,-0.0700600640862895,7.9110078253822,15.8729217141823,59.9999918043979,59.7850999819791,59.9999905544695,-0.163462795995535,-0.0148654951619975,8.37400264736683,16.2323610864915,653.081286728971,652.88992348967,658.801177284867,5.51546329320433,44.6481487675236,44.648332965707,50.5525340739445,5.27762927540076
load_increase_B26_F165,load_increase,33,6,33,1,4,5,0.959595788849726,0.956925156750951,0.959644013015495,-0.00142278140306562,0,0.98300025753095,0.997200971921189,0.993908267286766,0.997771563709019,-0.00101958230871924,0,1.04046451925862,59.9999934559826,59.7858062580777,59.9999929154556,-0.163667327854029,-0.324218485942634,7.79300758179285,15.9489228302742,59.9999944662808,59.7849054970868,59.9999937866105,-0.163768818373484,-0.0787389650738844,7.83974878803762,15.8729217141823,517.000719945857,515.328533126623,524.473017935361,6.09261905393521,137.308688158259,134.941220844186,138.578890752927,-0.494789133633645
load_increase_B26_F165,load_increase,34,33,36,1,9,5,0.997200971921189,0.993908267286766,0.997771563709019,-0.00101958230871924,0,1.04046451925862,1.0636010753349,1.06118476049622,1.063807213327,-0.00107770626288861,0,0.17368197127295,59.9999934559826,59.7858062580777,59.9999929154556,-0.163667327854029,-0.324218485942634,7.79300758179285,15.9489228302742,59.9999948530335,59.7823902827723,59.9999937595388,-0.163745027420035,-0.204513498015966,7.94663734405449,15.8729217141823,517.000719945857,515.328533126623,524.473017935361,6.09261905393521,137.308688158259,134.941220844186,138.578890752927,-0.494789133633645
load_increase_B26_F165,load_increase,35,17,27,2,7,5,0.99507019283339,0.990803453038846,0.99506978189358,-0.00251241707040872,0,0.081948022201207,1.0020543707611,0.995941420687145,1.00205397218291,-0.00359544313212889,0,0.0506370824661979,59.9999937660327,59.7845419172309,59.9999930308482,-0.163694453349152,-0.0240142175796839,7.83974878803762,15.9489228302742,59.9999944671441,59.7846505920695,59.9999939609786,-0.163764309296937,-0.0700600640862895,7.9110078253822,15.8729217141823,517.000719945857,515.328533126623,524.473017935361,6.09261905393521,137.308688158259,134.941220844186,138.578890752927,-0.494789133633645
load_increase_B26_F165,load_increase,36,8,36,3,6,5,0.954598516570043,0.952215800459482,0.954803406271103,-0.0013039662331128,0,0.98300025753095,1.0636010753349,1.06118476049622,1.063807213327,-0.00107770626288861,0,0.17368197127295,59.9999938740924,59.7847112141499,59.9999931528418,-0.163707816697276,-0.0352178681899047,7.83974878803762,15.9489228302742,59.9999943494354,59.784492818581,59.9999939661539,-0.163765519511344,-0.0595345160867372,7.9110078253822,15.8729217141823,517.000719945857,515.328533126623,524.473017935361,6.09261905393521,137.308688158259,134.941220844186,138.578890752927,-0.494789133633645
load_increase_B26_F165,load_increase,37,2,11,4,6,5,1.02001684293784,1.01741499484856,1.02063978460906,-0.000710594310402657,0,0.000111387859190515,0.96248990465261,0.959714138708737,0.962489524218583,-0.00148828314600291,0,0.98300025753095,59.9999944662808,59.7849054970868,59.9999937866105,-0.163768818373484,-0.0787389650738844,7.83974878803762,15.8729217141823,59.9999943494354,59.784492818581,59.9999939661539,-0.163765519511344,-0.0595345160867372,7.9110078253822,15.8729217141823,517.000719945857,515.328533126623,524.473017935361,6.09261905393521,137.308688158259,134.941220844186,138.578890752927,-0.494789133633645
load_increase_B26_F165,load_increase,38,20,32,5,6,5,0.987464538640993,0.983270973016894,0.987714310827214,-0.00185306510353611,0,1.04046451925862,0.984100548431793,0.981498615483509,0.98410020178925,-0.00117187683652986,0,0.98300025753095,59.9999949130723,59.7821864872924,59.9999943446027,-0.163823541600706,-0.00424222336395669,6.86988429210896,15.8151079160671,59.9999943494354,59.784492818581,59.9999939661539,-0.163765519511344,-0.0595345160867372,7.9110078253822,15.8729217141823,517.000719945857,515.328533126623,524.473017935361,6.09261905393521,137.308688158259,134.941220844186,138.578890752927,-0.494789133633645
load_increase_B26_F165,load_increase,39,11,14,6,8,5,0.96248990465261,0.959714138708737,0.962489524218583,-0.00148828314600291,0,0.98300025753095,0.965188010297433,0.962157221099543,0.965187625896465,-0.00170109956694875,0,0.98300025753095,59.9999943494354,59.784492818581,59.9999939661539,-0.163765519511344,-0.0595345160867372,7.9110078253822,15.8729217141823,59.9999936918416,59.7854678622699,59.9999929808452,-0.163675147791125,-0.191539970082664,7.83974878803762,15.9489228302742,517.000719945857,515.328533126623,524.473017935361,6.09261905393521,137.308688158259,134.941220844186,138.578890752927,-0.494789133633645
load_increase_B26_F165,load_increase,40,4,6,8,9,5,0.960053104706681,0.957239218107032,0.96005272883502,-0.00155206647253203,0,0.98300025753095,0.959595788849726,0.956925156750951,0.959644013015495,-0.00142278140306562,0,0.98300025753095,59.9999936918416,59.7854678622699,59.9999929808452,-0.163675147791125,-0.191539970082664,7.83974878803762,15.9489228302742,59.9999948530335,59.7823902827723,59.9999937595388,-0.163745027420035,-0.204513498015966,7.94663734405449,15.8729217141823,517.000719945857,515.328533126623,524.473017935361,6.09261905393521,137.308688158259,134.941220844186,138.578890752927,-0.494789133633645
load_increase_B26_F165,load_increase,41,24,32,1,4,6,0.999264074901395,0.995519816704744,0.999263645090658,-0.00223572353177404,0,0.152441281027671,0.984100548431793,0.981498615483509,0.98410020178925,-0.00117187683652986,0,0.98300025753095,59.9999934559826,59.7858062580777,59.9999929154556,-0.163667327854029,-0.324218485942634,7.79300758179285,15.9489228302742,59.9999944662808,59.7849054970868,59.9999937866105,-0.163768818373484,-0.0787389650738844,7.83974878803762,15.8729217141823,646.129526212919,646.129856362282,658.886477476103,9.01212125975235,221.895491666939,221.895634079564,226.76728267754,4.70336638575785
load_increase_B26_F165,load_increase,42,13,27,1,10,6,0.964270739573376,0.96137462512866,0.964270361507435,-0.00157850385305569,0,0.98300025753095,1.0020543707611,0.995941420687145,1.00205397218291,-0.00359544313212889,0,0.0506370824661979,59.9999934559826,59.7858062580777,59.9999929154556,-0.163667327854029,-0.324218485942634,7.79300758179285,15.9489228302742,59.9999918043979,59.7850999819791,59.9999905544695,-0.163462795995535,-0.0148654951619975,8.37400264736683,16.2323610864915,646.129526212919,646.129856362282,658.886477476103,9.01212125975235,221.895491666939,221.895634079564,226.76728267754,4.70336638575785
load_increase_B26_F165,load_increase,43,5,38,2,8,6,0.958759400236745,0.956104444580426,0.958799555373095,-0.00143239424741815,0,0.98300025753095,1.02650112277428,1.01918057221493,1.02731372271577,-0.00136570141301862,0,0.0282498886934393,59.9999937660327,59.7845419172309,59.9999930308482,-0.163694453349152,-0.0240142175796839,7.83974878803762,15.9489228302742,59.9999936918416,59.7854678622699,59.9999929808452,-0.163675147791125,-0.191539970082664,7.83974878803762,15.9489228302742,646.129526212919,646.129856362282,658.886477476103,9.01212125975235,221.895491666939,221.895634079564,226.76728267754,4.70336638575785
load_increase_B26_F165,load_increase,44,29,38,3,6,6,1.02109303516246,1.01311181277234,1.02109257282773,-0.00275478749846125,0,0.0282498886934393,1.02650112277428,1.01918057221493,1.02731372271577,-0.00136570141301862,0,0.0282498886934393,59.9999938740924,59.7847112141499,59.9999931528418,-0.163707816697276,-0.0352178681899047,7.83974878803762,15.9489228302742,59.9999943494354,59.784492818581,59.9999939661539,-0.163765519511344,-0.0595345160867372,7.9110078253822,15.8729217141823,646.129526212919,646.129856362282,658.886477476103,9.01212125975235,221.895491666939,221.895634079564,226.76728267754,4.70336638575785
load_increase_B26_F165,load_increase,45,16,20,4,6,6,0.991037366929576,0.987256020642675,0.991036940258187,-0.00223838924009445,0,0.152441281027671,0.987464538640993,0.983270973016894,0.987714310827214,-0.00185306510353611,0,1.04046451925862,59.9999944662808,59.7849054970868,59.9999937866105,-0.163768818373484,-0.0787389650738844,7.83974878803762,15.8729217141823,59.9999943494354,59.784492818581,59.9999939661539,-0.163765519511344,-0.0595345160867372,7.9110078253822,15.8729217141823,646.129526212919,646.129856362282,658.886477476103,9.01212125975235,221.895491666939,221.895634079564,226.76728267754,4.70336638575785
