time,P_generator,Q_generator,V_bus_01,V_bus_02,V_bus_03,V_bus_04,V_bus_05,V_bus_06,V_bus_07,V_bus_08,V_bus_09,V_bus_10,V_bus_11,V_bus_12,V_bus_13,V_bus_14,V_bus_15,V_bus_16,V_bus_17,V_bus_18,V_bus_19,V_bus_20,V_bus_21,V_bus_22,V_bus_23,V_bus_24,V_bus_25,V_bus_26,V_bus_27,V_bus_28,V_bus_29,V_bus_30,V_bus_31,V_bus_32,V_bus_33,V_bus_34,V_bus_35,V_bus_36,V_bus_37,V_bus_38,V_bus_39,f_gen_01,f_gen_02,f_gen_03,f_gen_04,f_gen_05,f_gen_06,f_gen_07,f_gen_08,f_gen_09,f_gen_10
2,8.21975912189258,0.436262920776794,1.026895887619,1.02001605959224,0.994474152409983,0.960052259087571,0.958758580943408,0.959594967726217,0.953427698523411,0.954597733707802,1.02020718265478,0.965719810530731,0.962489070172373,0.945222762418784,0.964269891040739,0.965187129277749,0.97307809799801,0.99103629266127,0.99506917225459,0.993421333771199,0.990603039825601,0.987463325960337,0.997578487439441,1.02295895484943,1.02167572316761,0.999262982211415,1.02837930779208,1.01926594522151,1.00205335494462,1.01980197855002,1.02109177568129,1.04989983662171,0.981999771722346,0.984099751884226,0.997199804029003,1.01229987167226,1.0494000590332,1.06359995661502,1.02749982607087,1.026499795273,1.02999997185716,0.99999989486883,0.999999896770185,0.999999897224691,0.999999902445399,0.999999904030197,0.999999902293629,0.99999990134743,0.999999896087276,0.999999900423233,0.999999882672199
2.2,8.21976046149785,0.436263168502191,1.02689578625151,1.02001593404641,0.994474012867981,0.96005211489944,0.958758433637607,0.959594819903179,0.953427551775246,0.954597587920056,1.02020708318977,0.965719667360735,0.962488924868577,0.94522262049162,0.96426974702905,0.965186981732338,0.973077938052128,0.991036125953476,0.995069014248445,0.993421182070216,0.990602861967223,0.98746313658695,0.997578321983285,1.02295879381389,1.02167556464056,0.99926281437774,1.02837921027865,1.01926580235997,1.00205320638692,1.01980181689637,1.02109161107914,1.0498997560605,0.981999631787583,0.984099627094968,0.997199641477258,1.01229966695216,1.04939990442916,1.06359982208598,1.0274997411507,1.02649963139838,1.02999993844551,0.999999909810435,0.999999913426633,0.999999913659928,0.999999920213702,0.999999926526769,0.999999919126372,0.999999919349092,0.999999911532374,0.999999919811841,0.999999895096494
2.4,8.21976204116091,0.436263402586766,1.02689571505016,1.02001584695754,0.994473916351697,0.960052018337818,0.958758336601657,0.959594722923735,0.953427454919689,0.954597491448718,1.0202070159533,0.965719574279225,0.96248883006148,0.945222527689715,0.964269652660636,0.96518688298538,0.973077826241786,0.991036007581275,0.995068902349486,0.993421075483793,0.990602731907088,0.987462994306067,0.99757820454066,1.02295867940702,1.02167545222216,0.999262695236265,1.02837914361818,1.01926569902122,1.00205309991178,1.01980169663542,1.02109148816335,1.0498997033632,0.981999543985096,0.984099550497293,0.997199523475169,1.01229950913983,1.04939979396095,1.06359972773672,1.02749968394468,1.02649950914615,1.02999991538594,0.999999923359866,0.999999922374368,0.999999922115998,0.999999925195875,0.999999928475259,0.999999925735612,0.999999925687944,0.999999923284433,0.999999926292832,0.999999918729294
2.6,8.21976147199456,0.436263236741921,1.02689574414759,1.0200158842734,0.994473956381277,0.960052066189932,0.958758389833273,0.959594777296904,0.953427507848169,0.954597543570982,1.02020704918533,0.965719627817132,0.962488883996291,0.945222579629343,0.964269704602354,0.965186931118403,0.973077865555207,0.99103604346932,0.995068939750561,0.993421114073725,0.99060276838842,0.987463032476639,0.997578233200049,1.02295869978895,1.02167547385003,0.999262729555817,1.02837917182983,1.01926573509273,1.00205313627408,1.01980173648525,1.02109152828113,1.04989973399887,0.981999606218227,0.984099607156298,0.997199556152363,1.01229954935401,1.04939980294148,1.06359974095224,1.02749970785109,1.02649954773487,1.0299999257229,0.999999934473953,0.999999930137671,0.99999992944261,0.999999927285092,0.999999922520094,0.999999928559234,0.999999927905081,0.999999932716663,0.999999926284648,0.999999945210088
2.8,8.21975911504125,0.436262835495117,1.02689585554692,1.02001602541939,0.994474107698507,0.960052225803315,0.958758556577462,0.959594945550451,0.953427673805735,0.954597707989882,1.02020715929215,0.965719792001675,0.962489050078707,0.945222741066193,0.964269867604706,0.965187092773157,0.973078026876543,0.99103620603619,0.995069100178532,0.993421271774617,0.990602942263135,0.987463219058024,0.997578383782889,1.02295883468474,1.02167560926988,0.999262890447059,1.02837928124292,1.01926589042436,1.00205329285189,1.01980191578374,1.02109171113915,1.04989983459633,0.981999777467285,0.984099762881371,0.99719971511537,1.01229975238093,1.04939991565293,1.06359984873106,1.02749980500125,1.02649972880083,1.02999996256246,0.999999944685005,0.999999942578612,0.999999941499796,0.999999935809162,0.999999929992334,0.999999936809743,0.999999936978319,0.999999942940209,0.999999934417642,0.99999996291406
3,8.21975763144051,0.436262665219838,1.02689595954953,1.02001616197828,0.994474253415977,0.960052376018944,0.958758711127013,0.959595101304545,0.953427826994051,0.954597859605134,1.02020725966905,0.965719945806555,0.962489204995916,0.945222892130786,0.964270020628502,0.965187245528194,0.973078183053021,0.991036365102245,0.995069256453299,0.993421424638771,0.9906031125974,0.987463398137026,0.997578534292483,1.02295897342466,1.02167574871175,0.99926304878687,1.02837939185248,1.01926604318043,1.00205344619313,1.01980209158711,1.02109189094904,1.04989993376624,0.981999934599903,0.984099911082936,0.997199875469024,1.01229994416634,1.04940003614651,1.06359996749865,1.02749990816769,1.02649990937596,1.02999999652267,0.999999958516888,0.99999995811039,0.999999957116609,0.999999954017499,0.999999953758568,0.999999955082391,0.999999955191105,0.999999957596455,0.999999954359921,0.999999967543982
3.2,8.21975840034865,0.436263011857603,1.02689598397367,1.02001620804588,0.994474304054839,0.960052428933266,0.958758764235097,0.959595155246028,0.953427877835093,0.954597909035898,1.02020728646019,0.965720003446798,0.962489261387195,0.94522294770626,0.964270077523744,0.965187300877744,0.97307823857366,0.991036421496877,0.995069311831889,0.993421478189679,0.990603176037735,0.987463461357661,0.997578588503117,1.02295902584524,1.0216758029888,0.999263105233997,1.0283794395102,1.01926610173419,1.00205350293789,1.01980215954712,1.02109196168287,1.04989997382277,0.981999995356337,0.984099976832839,0.997199943657216,1.01230000937572,1.04940008346433,1.06360002571891,1.02749995833822,1.02649998527458,1.03000000488793,0.999999973529272,0.99999997162085,0.999999971439523,0.999999974950685,0.999999977456541,0.99999997565894,0.9999999747515,0.999999972963464,0.999999974504215,0.999999965620717
3.4,8.2197602526325,0.436263715060624,1.02689594328393,1.02001617935424,0.994474275155787,0.960052398992597,0.958758730700323,0.959595122066736,0.953427841525235,0.954597871626831,1.02020725180012,0.965719977532348,0.962489232654047,0.945222920696881,0.964270051194774,0.965187272726734,0.973078208819259,0.991036391275733,0.99506928302756,0.993421448847264,0.990603150820269,0.987463432522876,0.997578559868503,1.02295900236574,1.02167578187771,0.99926307513866,1.02837943307047,1.01926608506729,1.00205348100061,1.01980214551126,1.02109195011404,1.04989996410445,0.981999972555941,0.984099967442141,0.997199932628608,1.01229997771417,1.04940006533096,1.06360002651891,1.02749996065015,1.02649998234965,1.02999999212908,0.999999980484921,0.999999979163264,0.999999979456586,0.99999998423987,0.999999986364938,0.999999984679776,0.999999984302794,0.999999979864205,0.999999982165154,0.999999967388685
3.6,8.21976129285986,0.436264305331755,1.0268959171259,1.02001616466687,0.994474258326477,0.960052377189028,0.958758704315752,0.959595095591403,0.953427813054829,0.954597842499943,1.02020722601446,0.965719956488612,0.962489209518172,0.945222899104287,0.964270030312245,0.965187251911445,0.973078189969671,0.991036373424267,0.995069267152792,0.993421432251605,0.990603136855606,0.987463415761262,0.997578543291599,1.02295898983655,1.02167577075411,0.999263057350447,1.02837943377862,1.01926608289873,1.00205347283269,1.01980215083797,1.02109195856434,1.04989996267938,0.981999950775706,0.984099957147436,0.997199928936762,1.01229995869548,1.04940005744473,1.06360003164904,1.0274999681713,1.02649999879455,1.02999998333974,0.999999977300768,0.999999978550788,0.99999997813771,0.999999977545827,0.99999997911087,0.999999978395919,0.999999978742376,0.999999976817483,0.99999997628668,0.999999976215821
3.8,8.2197607058112,0.436264415981204,1.02689596500594,1.02001623129402,0.994474327894453,0.96005244526204,0.958758772230655,0.959595163766342,0.953427879987134,0.95459790871845,1.0202072695132,0.965720024883153,0.962489278035973,0.945222966283001,0.964270098736444,0.965187321282808,0.973078263785741,0.991036449858591,0.995069342921466,0.993421505896307,0.990603217277919,0.987463497462727,0.997578617398769,1.02295906044035,1.02167584150966,0.999263133900263,1.02837949025866,1.01926616199297,1.00205354997344,1.01980224579925,1.02109205693563,1.04990001338443,0.982000016888811,0.984100023429486,0.997200007044146,1.01230004329389,1.04940012194963,1.06360009525031,1.02750002188789,1.02650010046315,1.02999999850664,0.999999972362606,0.999999971937245,0.999999970859217,0.999999966679205,0.999999965202904,0.999999967258031,0.999999966916797,0.999999971652894,0.999999966549627,0.999999985433379
